id,device_id,predicate_id
80674,K161470,K983809
80675,K161471,K033247
80676,K161471,K051799
80677,K161471,K120892
80678,K161471,K140469
80679,K161471,K062449
80680,K161471,K971712
80681,K161472,K101792
80682,K161473,K141623
80683,K161476,K100858
80684,K161480,K101480
80685,K161480,K152133
80686,K161481,K101481
80687,K161482,K133747
80688,K161483,K945184
80689,K161483,K923689
80690,K161483,K870754
80691,K161483,K150263
80692,K161483,K955709
80693,K161483,K950597
80694,K161483,K101483
80695,K161483,K121607
80696,K161483,K853014
80697,K161483,K961524
80698,K161483,K102584
80699,K161484,K103472
80700,K161485,K140280
80701,K161485,K110442
80702,K161485,K133614
80703,K161487,K092186
80704,K161487,K051364
80705,K161487,K123511
80706,K161488,K123402
80707,K161488,K032465
80708,K161488,K080089
80709,K161488,K073478
80710,K161488,K140308
80711,K161488,K093000
80712,K161488,K140990
80713,K161488,K103027
80714,K161488,K151045
80715,K161491,K133573
80716,K161492,K153061
80717,K161493,K021746
80718,K161493,K100341
80719,K161494,K050374
80720,K161494,K151767
80721,K161494,K070727
80722,K161496,K041849
80723,K161496,K072625
80724,K161496,K041848
80725,K161497,K140728
80726,K161497,K131097
80727,K161497,K103089
80728,K161498,K151885
80729,K161498,K150254
80730,K161498,K143471
80731,K161499,K141291
80732,K161500,K110278
80733,K161502,K091615
80734,K161503,K034030
80735,K161503,K014040
80736,K161503,K130199
80737,K161504,K122091
80738,K161505,K994253
80739,K161505,K151300
80740,K161505,K153141
80741,K161506,K113163
80742,K161506,K100769
80743,K161506,K151623
80744,K161506,K160533
80745,K161506,K122756
80746,K161506,K090752
80747,K161506,K160449
80748,K161506,K072718
80749,K161506,K142870
80750,K161506,K121917
80751,K161506,K103405
80752,K161508,K961274
80753,K161508,K112412
80754,K161508,K992086
80755,K161508,K053074
80756,K161509,K123460
80757,K161509,K121739
80758,K161509,K092470
80759,K161510,K121546
80760,K161513,K950829
80761,K161514,K131053
80762,K161516,K051971
80763,K161516,K100685
80764,K161516,K122901
80765,K161517,K131929
80766,K161518,K092949
80767,K161519,K133408
80768,K161520,K002149
80769,K161520,K013035
80770,K161521,K022130
80771,K161522,K040120
80772,K161523,K160533
80773,K161523,K082290
80774,K161524,K022965
80775,K161524,K151553
80776,K161524,K101524
80777,K161524,K031276
80778,K161525,K143472
80779,K161525,K101525
80780,K161525,K131690
80781,K161525,K152543
80782,K161525,K160381
80783,K161525,K152763
80784,K161526,K040290
80785,K161527,K050283
80786,K161531,K150975
80787,K161531,K151681
80788,K161531,K150310
80789,K161532,K150499
80790,K161533,K122101
80791,K161533,K090413
80792,K161533,K131580
80793,K161534,K091428
80794,K161534,K120635
80795,K161535,K053276
80796,K161535,K061342
80797,K161535,K083089
80798,K161535,K072605
80799,K161535,K051942
80800,K161535,K051663
80801,K161536,K993921
80802,K161536,K163536
80803,K161537,K132998
80804,K161537,K132993
80805,K161537,K121757
80806,K161539,K051323
80807,K161539,K140617
80808,K161539,K122334
80809,K161540,K023220
80810,K161545,K101545
80811,K161545,K912901
80812,K161546,K090040
80813,K161546,K972978
80814,K161546,K142819
80815,K161547,K033084
80816,K161548,K003620
80817,K161548,K020617
80818,K161548,K090630
80819,K161548,K990458
80820,K161550,K131530
80821,K161551,K101551
80822,K161551,K143040
80823,K161552,K141311
80824,K161553,K110703
80825,K161553,K060007
80826,K161554,K153513
80827,K161554,K122180
80828,K161555,K122096
80829,K161555,K133573
80830,K161556,K140851
80831,K161557,K150920
80832,K161557,K160273
80833,K161558,K152777
80834,K161558,K120791
80835,K161558,K101558
80836,K161559,K003746
80837,K161559,K120238
80838,K161562,K111293
80839,K161563,K141979
80840,K161563,K130638
80841,K161565,K140631
80842,K161565,K140527
80843,K161566,K130136
80844,K161567,K142085
80845,K161568,K141245
80846,K161569,K943549
80847,K161569,K151264
80848,K161569,K944213
80849,K161569,K081171
80850,K161569,K101569
80851,K161569,K983382
80852,K161569,K903362
80853,K161569,K142606
80854,K161569,K152304
80855,K161570,K113291
80856,K161570,K133333
80857,K161573,DEN150058
80858,K161574,K141477
80859,K161574,K142098
80860,K161574,K133657
80861,K161575,K040125
80862,K161575,K122836
80863,K161576,K955564
80864,K161576,K082094
80865,K161576,K130251
80866,K161577,K120554
80867,K161579,K133859
80868,K161579,K122516
80869,K161581,K082666
80870,K161582,K072024
80871,K161584,K062186
80872,K161584,K072705
80873,K161584,K052022
80874,K161584,K141751
80875,K161584,K113716
80876,K161584,K111485
80877,K161585,K120650
80878,K161585,K101595
80879,K161586,K091272
80880,K161586,K020932
80881,K161587,K112837
80882,K161587,K002695
80883,K161588,K152758
80884,K161588,K140693
80885,K161588,K112122
80886,K161590,K112689
80887,K161590,K081623
80888,K161590,K133616
80889,K161591,K142838
80890,K161591,K050391
80891,K161591,K153203
80892,K161591,K073517
80893,K161592,K010685
80894,K161592,K971938
80895,K161592,K070695
80896,K161592,K011954
80897,K161592,K141407
80898,K161592,K122529
80899,K161592,K150090
80900,K161593,K040807
80901,K161593,K142260
80902,K161593,K142211
80903,K161596,K151724
80904,K161597,K153180
80905,K161597,K153575
80906,K161598,K070182
80907,K161598,K052885
80908,K161598,K152093
80909,K161598,K970499
80910,K161599,K151436
80911,K161600,K152092
80912,K161601,K132095
80913,K161602,K101092
80914,K161602,K002577
80915,K161602,K142702
80916,K161605,K984053
80917,K161606,K003571
80918,K161606,K003517
80919,K161607,K133476
80920,K161610,K050138
80921,K161610,K092331
80922,K161610,K130099
80923,K161613,K120026
80924,K161615,K024009
80925,K161616,K963192
80926,K161616,K080943
80927,K161616,K112583
80928,K161616,K962011
80929,K161616,K021932
80930,K161616,K963172
80931,K161616,K021556
80932,K161616,K050636
80933,K161616,K090949
80934,K161616,K012945
80935,K161619,K151565
80936,K161622,K151768
80937,K161622,K110221
80938,K161623,K072876
80939,K161624,K150369
80940,K161624,K133683
80941,K161625,K100372
80942,K161627,K141398
80943,K161627,K964024
80944,K161627,K141494
80945,K161628,K112520
80946,K161628,K121059
80947,K161628,K131309
80948,K161629,K130735
80949,K161631,K140996
80950,K161632,K150516
80951,K161632,K140122
80952,K161633,K982646
80953,K161633,K101033
80954,K161633,K080684
80955,K161634,K052424
80956,K161634,K111641
80957,K161635,K123392
80958,K161635,K121011
80959,K161635,K093944
80960,K161635,K103189
80961,K161636,K142682
80962,K161636,K150156
80963,K161637,K143471
80964,K161638,K040004
80965,K161638,K043298
80966,K161638,K946173
80967,K161640,K160449
80968,K161641,K010115
80969,K161641,K063100
80970,K161642,K100889
80971,K161646,K141426
80972,K161646,K082340
80973,K161649,K142205
80974,K161649,K112036
80975,K161649,K083637
80976,K161650,K050833
80977,K161650,K033475
80978,K161650,K010460
80979,K161650,K011204
80980,K161650,K012686
80981,K161650,K022121
80982,K161650,K062943
80983,K161650,K992742
80984,K161650,K082785
80985,K161650,K092699
80986,K161650,K120888
80987,K161650,K142774
80988,K161650,K113117
80989,K161655,K133731
80990,K161655,K132746
80991,K161656,K130485
80992,K161656,K121959
80993,K161656,K130845
80994,K161658,K083042
80995,K161659,K121234
80996,K161661,K033981
80997,K161661,K130689
80998,K161663,K140094
80999,K161665,K132296
81000,K161667,K082182
81001,K161667,K123049
81002,K161667,K141389
81003,K161667,K111275
81004,K161668,K160025
81005,K161668,K153217
81006,K161669,K101658
81007,K161670,K113588
81008,K161671,K132775
81009,K161671,K080363
81010,K161672,K143594
81011,K161672,K023254
81012,K161672,K090960
81013,K161673,K021936
81014,K161674,K140206
81015,K161676,K050424
81016,K161676,K010761
81017,K161677,K130808
81018,K161677,K120951
81019,K161677,K062129
81020,K161679,K111516
81021,K161680,K935529
81022,K161680,K964402
81023,K161680,K161004
81024,K161681,K020785
81025,K161682,K071570
81026,K161682,K113286
81027,K161682,K072664
81028,K161682,K130277
81029,K161682,K011917
81030,K161684,K880393
81031,K161685,K150843
81032,K161686,K110316
81033,K161687,K070546
81034,K161687,K052838
81035,K161687,K142448
81036,K161687,K031043
81037,K161688,K091154
81038,K161688,K953946
81039,K161689,K140507
81040,K161689,K062051
81041,K161689,K121995
81042,K161689,K130662
81043,K161689,K110308
81044,K161689,K063861
81045,K161689,K100245
81046,K161689,K081786
81047,K161689,K121585
81048,K161689,K120847
81049,K161691,K022591
81050,K161691,K122126
81051,K161691,K982529
81052,K161693,K132612
81053,K161694,K160980
81054,K161694,K152148
81055,K161694,K140010
81056,K161696,K132787
81057,K161696,K033995
81058,K161697,K141456
81059,K161698,K132297
81060,K161698,K111254
81061,K161700,K140318
81062,K161700,K043453
81063,K161700,K110076
81064,K161701,K133916
81065,K161703,K113652
81066,K161703,K072411
81067,K161703,K990776
81068,K161704,K014060
81069,K161704,K962913
81070,K161705,K131864
81071,K161705,K082424
81072,K161705,K113550
81073,K161705,K120038
81074,K161705,K150829
81075,K161705,K943462
81076,K161706,K121062
81077,K161706,K140318
81078,K161706,K160277
81079,K161706,K160184
81080,K161707,K033645
81081,K161708,K151258
81082,K161710,K113559
81083,K161710,K150765
81084,K161712,K151258
81085,K161713,K141457
81086,K161713,K150203
81087,K161713,K041368
81088,K161713,K092341
81089,K161713,K070228
81090,K161713,K103020
81091,K161714,K955928
81092,K161715,K111717
81093,K161718,K883038
81094,K161718,K153659
81095,K161718,K973646
81096,K161718,K925982
81097,K161719,K113542
81098,K161720,K153358
81099,K161720,K944467
81100,K161721,K161712
81101,K161721,K961941
81102,K161721,K121994
81103,K161722,K981215
81104,K161723,K133147
81105,K161723,K002689
81106,K161724,K031206
81107,K161724,K070305
81108,K161725,K151632
81109,K161726,K970317
81110,K161727,K110986
81111,K161728,K033820
81112,K161730,K152279
81113,K161730,K063337
81114,K161731,K123605
81115,K161731,K150660
81116,K161731,K102101
81117,K161733,K112771
81118,K161733,K920774
81119,K161738,K101509
81120,K161738,K091547
81121,K161738,K093724
81122,K161739,K120028
81123,K161739,K962804
81124,K161740,K160120
81125,K161740,K110507
81126,K161740,K153402
81127,K161741,K102069
81128,K161741,K033363
81129,K161741,K073175
81130,K161742,K052906
81131,K161742,K110708
81132,K161744,K130541
81133,K161746,K131566
81134,K161747,K013248
81135,K161747,K113652
81136,K161747,K092812
81137,K161748,K123509
81138,K161748,K150565
81139,K161748,K123800
81140,K161755,K021932
81141,K161755,K141559
81142,K161755,K141549
81143,K161755,K110472
81144,K161756,K132558
81145,K161756,K151904
81146,K161757,K131511
81147,K161757,K111825
81148,K161758,K133202
81149,K161758,K152081
81150,K161762,K082058
81151,K161762,K010952
81152,K161762,K133306
81153,K161763,K132015
81154,K161764,K082031
81155,K161765,K153423
81156,K161766,K120140
81157,K161768,K090422
81158,K161769,K002976
81159,K161769,K894500
81160,K161770,K130908
81161,K161771,K110685
81162,K161771,K152591
81163,K161772,K152733
81164,K161772,DEN130025
81165,K161773,K151635
81166,K161773,K161535
81167,K161774,K152766
81168,K161776,P090022
81169,K161776,K122848
81170,K161777,K102520
81171,K161777,K123734
81172,K161778,K150443
81173,K161778,K112254
81174,K161779,K131555
81175,K161782,K130129
81176,K161786,K140296
81177,K161787,K141846
81178,K161787,K152469
81179,K161789,K143374
81180,K161790,K143387
81181,K161790,K092052
81182,K161791,K100624
81183,K161791,K141286
81184,K161792,K150956
81185,K161794,K121555
81186,K161794,K091777
81187,K161795,K130262
81188,K161795,K151579
81189,K161795,K141977
81190,K161795,K152283
81191,K161797,K151872
81192,K161797,K141847
81193,K161797,K080897
81194,K161798,K152137
81195,K161800,K925401
81196,K161800,K133097
81197,K161801,K093052
81198,K161803,K153053
81199,K161803,K083343
81200,K161804,K904560
81201,K161804,K101804
81202,K161804,K150835
81203,K161804,K141153
81204,K161805,K042098
81205,K161807,K954165
81206,K161808,K952074
81207,K161809,K142026
81208,K161809,K112036
81209,K161809,K142269
81210,K161809,K123909
81211,K161809,K083118
81212,K161810,K954921
81213,K161811,K161963
81214,K161812,K103736
81215,K161813,K862347
81216,K161814,K131728
81217,K161814,K150868
81218,K161816,K903505
81219,K161816,K121446
81220,K161816,K121461
81221,K161817,K141143
81222,K161817,K080811
81223,K161818,K052121
81224,K161821,K022185
81225,K161822,K133130
81226,K161823,K152428
81227,K161823,K153316
81228,K161825,K152219
81229,K161825,K081766
81230,K161825,K141225
81231,K161827,K002976
81232,K161827,K894500
81233,K161828,K160914
81234,K161828,K073714
81235,K161828,K152788
81236,K161828,K160407
81237,K161830,K032726
81238,K161830,K042337
81239,K161831,K091849
81240,K161831,K111650
81241,K161831,K140554
81242,K161832,K160234
81243,K161833,K152593
81244,K161834,K152365
81245,K161835,K101835
81246,K161835,K142866
81247,K161837,K051564
81248,K161837,K921718
81249,K161837,K003721
81250,K161837,K043460
81251,K161837,K112412
81252,K161838,K150633
81253,K161838,K993045
81254,K161838,K935279
81255,K161839,K141979
81256,K161840,K101840
81257,K161840,K123991
81258,K161840,K042992
81259,K161840,K070554
81260,K161840,K854465
81261,K161841,K073468
81262,K161842,K151488
81263,K161842,K153589
81264,K161843,K131514
81265,K161843,K092619
81266,K161843,K143396
81267,K161843,K151451
81268,K161843,K140729
81269,K161843,K991710
81270,K161844,K920186
81271,K161845,K131569
81272,K161846,K091434
81273,K161846,K121025
81274,K161848,K151597
81275,K161849,K110725
81276,K161849,K110735
81277,K161851,K980695
81278,K161853,K062009
81279,K161853,K141687
81280,K161853,K120559
81281,K161854,K132555
81282,K161856,K070960
81283,K161856,K150461
81284,K161857,K073342
81285,K161859,K090641
81286,K161859,K032268
81287,K161859,K030131
81288,K161860,K122214
81289,K161861,K051567
81290,K161861,K092038
81291,K161861,K142906
81292,K161861,K071715
81293,K161862,K083433
81294,K161864,K131311
81295,K161864,K063875
81296,K161866,K150407
81297,K161866,K133856
81298,K161867,K151595
81299,K161871,K122973
81300,K161873,K914185
81301,K161874,K130762
81302,K161875,K160285
81303,K161875,K150613
81304,K161875,K153618
81305,K161875,K151516
81306,K161875,K142573
81307,K161876,K150581
81308,K161877,K151470
81309,K161878,K002931
81310,K161880,K133994
81311,K161881,K133620
81312,K161881,K122199
81313,K161882,K081459
81314,K161883,K093863
81315,K161883,K053554
81316,K161885,K153677
81317,K161885,K101885
81318,K161886,K131395
81319,K161887,K131288
81320,K161888,K141135
81321,K161892,K122579
81322,K161892,K090221
81323,K161893,K072736
81324,K161894,K092493
81325,K161894,K915818
81326,K161894,K100111
81327,K161894,K050636
81328,K161894,K141383
81329,K161894,K100776
81330,K161894,K092754
81331,K161894,K091479
81332,K161894,K014154
81333,K161894,K991407
81334,K161894,K063298
81335,K161894,K052368
81336,K161894,K063672
81337,K161894,K000682
81338,K161894,K041860
81339,K161894,K080943
81340,K161894,K033756
81341,K161894,K060156
81342,K161894,K083912
81343,K161894,K112583
81344,K161894,K051642
81345,K161894,K962011
81346,K161894,K063166
81347,K161894,K080184
81348,K161894,K031677
81349,K161894,K000684
81350,K161894,K090047
81351,K161895,K151134
81352,K161896,K121302
81353,K161898,K112204
81354,K161898,K972839
81355,K161899,K161889
81356,K161899,K133404
81357,K161899,K051218
81358,K161900,K152162
81359,K161900,K123381
81360,K161901,P860019
81361,K161901,K112082
81362,K161904,K042310
81363,K161904,K150693
81364,K161904,K143460
81365,K161904,K991151
81366,K161905,K120719
81367,K161905,K131511
81368,K161905,K120179
81369,K161906,K142319
81370,K161907,K113275
81371,K161909,K110028
81372,K161909,K072516
81373,K161909,K060576
81374,K161909,K011291
81375,K161909,K101445
81376,K161910,K151445
81377,K161912,K141751
81378,K161913,K152732
81379,K161914,K152039
81380,K161914,K100757
81381,K161914,K103671
81382,K161918,K033565
81383,K161918,K062052
81384,K161919,K103633
81385,K161919,K023398
81386,K161919,K110646
81387,K161919,K103265
81388,K161920,K073262
81389,K161921,K082613
81390,K161921,K161924
81391,K161921,K072526
81392,K161922,K011394
81393,K161922,K120011
81394,K161922,K143439
81395,K161923,K150060
81396,K161925,K110434
81397,K161926,K072536
81398,K161926,K072564
81399,K161928,K130500
81400,K161928,K073002
81401,K161928,K951536
81402,K161928,K103500
81403,K161928,K960029
81404,K161929,K141982
81405,K161933,K052849
81406,K161935,K141847
81407,K161937,K024028
81408,K161937,K150725
81409,K161937,K093480
81410,K161938,K142687
81411,K161938,K093757
81412,K161939,K130852
81413,K161939,K141847
81414,K161940,K160369
81415,K161941,K123999
81416,K161941,K124042
81417,K161941,K081307
81418,K161942,K122495
81419,K161942,K140551
81420,K161944,K141623
81421,K161946,K140660
81422,K161947,K072732
81423,K161948,K122132
81424,K161948,K151263
81425,K161948,K141847
81426,K161949,K080451
81427,K161949,K152057
81428,K161950,K151311
81429,K161950,K152410
81430,K161950,K133059
81431,K161951,DEN150030
81432,K161952,K141708
81433,K161952,K133238
81434,K161952,K101952
81435,K161953,K964239
81436,K161953,K120087
81437,K161953,K080922
81438,K161954,K151792
81439,K161954,K150403
81440,K161954,K151767
81441,K161954,K160202
81442,K161955,K153529
81443,K161955,K151663
81444,K161955,K151808
81445,K161957,K052741
81446,K161957,K011061
81447,K161957,K082523
81448,K161959,K050846
81449,K161960,K143298
81450,K161960,K151910
81451,K161960,K140428
81452,K161960,K140729
81453,K161961,K010879
81454,K161962,K885281
81455,K161963,K161045
81456,K161963,K160419
81457,K161963,K161039
81458,K161964,K081716
81459,K161964,K141999
81460,K161964,P040018
81461,K161964,K060770
81462,K161966,K122495
81463,K161966,K140551
81464,K161967,K033913
81465,K161968,K102253
81466,K161970,K991273
81467,K161971,K152020
81468,K161972,K133667
81469,K161973,K003192
81470,K161973,K994378
81471,K161973,K142421
81472,K161973,K161238
81473,K161974,K151903
81474,K161976,K092438
81475,K161976,K073346
81476,K161978,K153673
81477,K161978,K031047
81478,K161978,K032433
81479,K161979,K161039
81480,K161980,K896130
81481,K161980,K090436
81482,K161980,K972061
81483,K161980,K896103
81484,K161981,K123483
81485,K161982,K040958
81486,K161982,K083444
81487,K161984,K123788
81488,K161985,K112239
81489,K161985,K091596
81490,K161985,K083793
81491,K161985,K093866
81492,K161985,K100789
81493,K161986,K142261
81494,K161986,K131493
81495,K161986,K161208
81496,K161992,K101381
81497,K161992,K152897
81498,K161993,K130445
81499,K161993,K120101
81500,K161993,K122168
81501,K161993,K082926
81502,K161993,K142487
81503,K161993,K133947
81504,K161993,K073109
81505,K161994,K993854
81506,K161994,K150637
81507,K161996,K142104
81508,K161996,K110368
81509,K161999,K142100
81510,K161999,K133905
81511,K161999,K133761
81512,K161999,K132274
81513,K162001,K053017
81514,K162002,K951808
81515,K162005,K071043
81516,K162007,K042116
81517,K162008,K142750
81518,K162010,K973096
81519,K162012,K092369
81520,K162012,K842308
81521,K162012,K133882
81522,K162012,K110132
81523,K162014,K012891
81524,K162014,K101690
81525,K162016,K143073
81526,K162017,K131176
81527,K162017,K092826
81528,K162018,K152018
81529,K162018,K123815
81530,K162020,K990346
81531,K162020,K071801
81532,K162022,K032216
81533,K162023,K132437
81534,K162023,K130516
81535,K162024,K140904
81536,K162024,K080402
81537,K162024,K113413
81538,K162025,K060937
81539,K162025,K111336
81540,K162025,K130278
81541,K162025,K081985
81542,K162025,K111804
81543,K162025,K082096
81544,K162025,K032096
81545,K162026,K990030
81546,K162026,K093552
81547,K162026,K061223
81548,K162027,K070423
81549,K162029,K150331
81550,K162030,K092430
81551,K162032,K121004
81552,K162032,K080071
81553,K162032,K150661
81554,K162033,K052005
81555,K162033,K043174
81556,K162033,K153635
81557,K162034,K944602
81558,K162034,K102372
81559,K162034,K092634
81560,K162035,K121416
81561,K162035,K090988
81562,K162035,K140826
81563,K162037,K090406
81564,K162037,K143670
81565,K162039,K151952
81566,K162039,K113696
81567,K162041,K032849
81568,K162042,K951739
81569,K162043,K143439
81570,K162043,K071182
81571,K162043,K153534
81572,K162044,K160244
81573,K162045,K133454
81574,K162045,K160406
81575,K162045,K153626
81576,K162045,K160734
81577,K162046,K030605
81578,K162047,K123444
81579,K162048,K954505
81580,K162050,K102050
81581,K162050,DEN090002
81582,K162050,K160259
81583,K162050,K133212
81584,K162050,K142491
81585,K162051,K153027
81586,K162052,K143156
81587,K162053,K093695
81588,K162053,K944363
81589,K162054,K102054
81590,K162055,K160790
81591,K162055,K150080
81592,K162055,K161300
81593,K162057,K110771
81594,K162059,K132375
81595,K162059,K922123
81596,K162061,K121115
81597,K162061,K141044
81598,K162061,K984578
81599,K162061,K983583
81600,K162061,K041119
81601,K162061,K132878
81602,K162062,K080108
81603,K162062,K151125
81604,K162062,K150523
81605,K162063,K894437
81606,K162063,K012105
81607,K162064,K033084
81608,K162065,K142368
81609,K162065,K152577
81610,K162065,K061605
81611,K162066,K081978
81612,K162066,K110896
81613,K162066,K102514
81614,K162067,K143086
81615,K162067,K051940
81616,K162068,K093599
81617,K162068,K112193
81618,K162068,K030710
81619,K162068,K142778
81620,K162070,K920454
81621,K162071,K160285
81622,K162071,K143199
81623,K162071,K141567
81624,K162071,K140931
81625,K162071,K142573
81626,K162073,K143539
81627,K162073,K122807
81628,K162074,K082666
81629,K162074,K143235
81630,K162075,K150993
81631,K162076,K091024
81632,K162076,K151688
81633,K162076,K092407
81634,K162077,K122526
81635,K162079,K142734
81636,K162080,K051264
81637,K162080,K150482
81638,K162080,K160056
81639,K162080,K160482
81640,K162081,K024112
81641,K162081,K161170
81642,K162081,K021475
81643,K162081,K941562
81644,K162083,K121428
81645,K162083,K063185
81646,K162084,K033363
81647,K162084,K073175
81648,K162085,K123519
81649,K162085,K133620
81650,K162085,K123070
81651,K162086,K061172
81652,K162087,K071206
81653,K162088,K082212
81654,K162088,K082439
81655,K162088,K903390
81656,K162088,K073592
81657,K162089,K143735
81658,K162089,K151810
81659,K162094,K121223
81660,K162094,K153408
81661,K162094,K122536
81662,K162094,K153529
81663,K162094,K151663
81664,K162094,K142160
81665,K162095,K151997
81666,K162095,K141982
81667,K162097,K082644
81668,K162098,K121435
81669,K162099,K153350
81670,K162099,K142813
81671,K162099,K140440
81672,K162103,K140142
81673,K162103,K120991
81674,K162103,K153107
81675,K162103,K153495
81676,K162103,K120570
81677,K162104,K151051
81678,K162104,K033210
81679,K162106,K142794
81680,K162107,K083610
81681,K162108,K120252
81682,K162108,K130529
81683,K162108,K121573
81684,K162108,K102875
81685,K162108,K062584
81686,K162109,K010002
81687,K162110,K133599
81688,K162112,K060941
81689,K162112,K140587
81690,K162113,K100603
81691,K162114,K123443
81692,K162114,K121286
81693,K162114,K122020
81694,K162117,K143219
81695,K162120,K000216
81696,K162121,K123702
81697,K162121,K102907
81698,K162121,K021932
81699,K162124,K112583
81700,K162124,K000066
81701,K162124,K110354
81702,K162124,K041911
81703,K162124,K120689
81704,K162124,K000682
81705,K162125,K040412
81706,K162125,K023453
81707,K162125,K011623
81708,K162125,K032300
81709,K162125,K022077
81710,K162125,K000306
81711,K162126,K083306
81712,K162127,K062148
81713,K162127,K152084
81714,K162127,K150007
81715,K162127,K120924
81716,K162127,K010367
81717,K162127,K000306
81718,K162128,K914524
81719,K162129,K142979
81720,K162129,K102129
81721,K162131,K130170
81722,K162133,K121107
81723,K162133,K151934
81724,K162134,K112551
81725,K162134,K090230
81726,K162136,K143278
81727,K162137,K143267
81728,K162138,K160916
81729,K162138,K081611
81730,K162138,K150362
81731,K162140,K971813
81732,K162140,K142988
81733,K162140,K041724
81734,K162141,K150707
81735,K162143,K102248
81736,K162143,K140238
81737,K162143,K032739
81738,K162143,K081331
81739,K162144,K141984
81740,K162144,K102939
81741,K162144,K120672
81742,K162145,K090649
81743,K162145,K112439
81744,K162146,K081260
81745,K162148,K141979
81746,K162150,K011668
81747,K162150,K130524
81748,K162151,K061313
81749,K162151,K143727
81750,K162152,K132340
81751,K162153,K090675
81752,K162153,K060026
81753,K162153,K082320
81754,K162154,K050657
81755,K162154,K072740
81756,K162155,K143027
81757,K162155,K103629
81758,K162155,K151451
81759,K162158,K140714
81760,K162159,K112458
81761,K162159,K132252
81762,K162160,K073430
81763,K162161,K141399
81764,K162161,K160600
81765,K162161,K150517
81766,K162161,K152178
81767,K162162,K923408
81768,K162163,K141708
81769,K162163,K102163
81770,K162164,K131799
81771,K162165,K002434
81772,K162165,K130394
81773,K162167,K030802
81774,K162169,K100590
81775,K162169,K133895
81776,K162171,K132217
81777,K162171,K123890
81778,K162172,K153085
81779,K162172,K150861
81780,K162173,K961481
81781,K162173,K060373
81782,K162173,K160915
81783,K162173,K150955
81784,K162176,K133573
81785,K162177,K050514
81786,K162178,K150929
81787,K162179,K061808
81788,K162179,K111326
81789,K162180,K072739
81790,K162181,K081940
81791,K162183,K152371
81792,K162183,K160632
81793,K162184,K152225
81794,K162186,K081089
81795,K162187,K151451
81796,K162187,K143046
81797,K162188,K161039
81798,K162189,K132101
81799,K162189,K143417
81800,K162190,K090749
81801,K162191,K141851
81802,K162192,K113569
81803,K162193,K133223
81804,K162193,K102193
81805,K162193,K151177
81806,K162194,K100070
81807,K162194,K030866
81808,K162194,K052763
81809,K162194,K133518
81810,K162195,K153647
81811,K162196,K150145
81812,K162197,K110219
81813,K162197,K123325
81814,K162198,K090923
81815,K162199,K971214
81816,K162199,K143641
81817,K162199,K093304
81818,K162199,K120979
81819,K162199,K141105
81820,K162199,K072964
81821,K162199,K020400
81822,K162199,K152563
81823,K162199,K040358
81824,K162199,K112718
81825,K162199,K051357
81826,K162199,K083124
81827,K162200,K991576
81828,K162200,K942458
81829,K162200,K053153
81830,K162203,K152493
81831,K162203,K130265
81832,K162205,K122565
81833,K162205,K151801
81834,K162206,K091088
81835,K162206,K082310
81836,K162207,K150094
81837,K162208,K112412
81838,K162208,K161837
81839,K162208,K073490
81840,K162210,K905704
81841,K162211,K070922
81842,K162211,K020244
81843,K162211,K133194
81844,K162212,K151128
81845,K162212,K150135
81846,K162212,K133577
81847,K162215,K870826
81848,K162215,K870825
81849,K162216,K050339
81850,K162216,K152441
81851,K162217,K152945
81852,K162217,K090337
81853,K162218,K032671
81854,K162219,K942046
81855,K162219,K081156
81856,K162219,K040636
81857,K162219,K974013
81858,K162219,K110053
81859,K162220,K131612
81860,K162220,K110783
81861,K162220,K120464
81862,K162220,K122872
81863,K162221,K142628
81864,K162222,K980276
81865,K162222,K063211
81866,K162223,K061948
81867,K162223,K112302
81868,K162224,K110849
81869,K162225,K102225
81870,K162225,K100066
81871,K162226,K151671
81872,K162227,K093167
81873,K162227,K093001
81874,K162227,K862156
81875,K162227,K040882
81876,K162227,K082248
81877,K162227,K964728
81878,K162227,K983460
81879,K162228,K113658
81880,K162228,K131063
81881,K162230,K102906
81882,K162231,K162232
81883,K162232,K092929
81884,K162232,K041119
81885,K162233,K923090
81886,K162233,K980414
81887,K162235,K150841
81888,K162236,K123045
81889,K162236,K151785
81890,K162236,K121211
81891,K162240,K162440
81892,K162240,K042554
81893,K162241,K142724
81894,K162241,K130185
81895,K162242,K131912
81896,K162242,K141940
81897,K162243,K152369
81898,K162243,K081148
81899,K162243,K121138
81900,K162246,K062891
81901,K162247,K040004
81902,K162247,K141259
81903,K162247,K150438
81904,K162247,K130814
81905,K162248,K001250
81906,K162248,K003425
81907,K162250,K143706
81908,K162250,K133518
81909,K162251,K971265
81910,K162253,P860019
81911,K162253,K113220
81912,K162254,K142816
81913,K162254,K150034
81914,K162256,K153776
81915,K162256,K123486
81916,K162256,K112906
81917,K162256,K061223
81918,K162257,K121824
81919,K162257,K082671
81920,K162259,K091663
81921,K162262,K160955
81922,K162262,K151726
81923,K162263,K972220
81924,K162263,K160070
81925,K162263,K110035
81926,K162264,K150481
81927,K162264,K160125
81928,K162265,K132124
81929,K162266,K161591
81930,K162267,K152567
81931,K162267,K150080
81932,K162267,K152763
81933,K162268,P990066
81934,K162269,K152567
81935,K162269,K152309
81936,K162271,K132880
81937,K162272,K152387
81938,K162273,K150928
81939,K162274,K133883
81940,K162275,K991576
81941,K162275,K053153
81942,K162276,K000238
81943,K162278,K160997
